function_name,return_type,arg_types,arg_count,dll_name
GdipGetStringFormatTabStopCount,int,const int *;int *,2,gdiplus.dll
GdipSetStringFormatDigitSubstitution,int,int *;int;int,3,gdiplus.dll
GdipGetStringFormatDigitSubstitution,int,const int *;int *;int *,3,gdiplus.dll
GdipGetStringFormatMeasurableCharacterRangeCount,int,const int *;int *,2,gdiplus.dll
GdipSetStringFormatMeasurableCharacterRanges,int,int *;int;const int *,3,gdiplus.dll
GdipCreateCachedBitmap,int,int *;int *;int **,3,gdiplus.dll
GdipDeleteCachedBitmap,int,int *,1,gdiplus.dll
GdipDrawCachedBitmap,int,int *;int *;int;int,4,gdiplus.dll
GdipEmfToWmfBits,int,int;int;int (),3,gdiplus.dll
GdipSetImageAttributesCachedBackground,int,int *;int,2,gdiplus.dll
GdipTestControl,int,int;void *,2,gdiplus.dll
GdipAlloc,void *,size_t,1,gdiplus.dll
GdipFree,void,void *,1,gdiplus.dll
CreateGPOLink,HRESULT,LPOLESTR;LPOLESTR;BOOL,3,gpedit.dll
DeleteGPOLink,HRESULT,LPOLESTR;LPOLESTR,2,gpedit.dll
DeleteAllGPOLinks,HRESULT,LPOLESTR,1,gpedit.dll
BrowseForGPO,HRESULT,LPGPOBROWSEINFO,1,gpedit.dll
ImportRSoPData,HRESULT,LPOLESTR;LPOLESTR,2,gpedit.dll
ExportRSoPData,HRESULT,LPOLESTR;LPOLESTR,2,gpedit.dll
GetNumberOfPhysicalMonitorsFromHMONITOR,_BOOL,HMONITOR;LPDWORD,2,dxva2.dll
GetNumberOfPhysicalMonitorsFromIDirect3DDevice9,HRESULT,IDirect3DDevice9 *;LPDWORD,2,dxva2.dll
GetPhysicalMonitorsFromHMONITOR,_BOOL,HMONITOR;DWORD;LPPHYSICAL_MONITOR,3,dxva2.dll
GetPhysicalMonitorsFromIDirect3DDevice9,HRESULT,IDirect3DDevice9 *;DWORD;LPPHYSICAL_MONITOR,3,dxva2.dll
DestroyPhysicalMonitor,_BOOL,HANDLE,1,dxva2.dll
DestroyPhysicalMonitors,_BOOL,DWORD;LPPHYSICAL_MONITOR,2,dxva2.dll
GetMonitorCapabilities,_BOOL,HANDLE;LPDWORD;LPDWORD,3,dxva2.dll
SaveCurrentMonitorSettings,_BOOL,HANDLE,1,dxva2.dll
GetMonitorTechnologyType,_BOOL,HANDLE;LPMC_DISPLAY_TECHNOLOGY_TYPE,2,dxva2.dll
GetMonitorBrightness,_BOOL,HANDLE;LPDWORD;LPDWORD;LPDWORD,4,dxva2.dll
GetMonitorContrast,_BOOL,HANDLE;LPDWORD;LPDWORD;LPDWORD,4,dxva2.dll
GetMonitorColorTemperature,_BOOL,HANDLE;LPMC_COLOR_TEMPERATURE,2,dxva2.dll
GetMonitorRedGreenOrBlueDrive,_BOOL,HANDLE;MC_DRIVE_TYPE;LPDWORD;LPDWORD;LPDWORD,5,dxva2.dll
GetMonitorRedGreenOrBlueGain,_BOOL,HANDLE;MC_GAIN_TYPE;LPDWORD;LPDWORD;LPDWORD,5,dxva2.dll
SetMonitorBrightness,_BOOL,HANDLE;DWORD,2,dxva2.dll
SetMonitorContrast,_BOOL,HANDLE;DWORD,2,dxva2.dll
SetMonitorColorTemperature,_BOOL,HANDLE;MC_COLOR_TEMPERATURE,2,dxva2.dll
SetMonitorRedGreenOrBlueDrive,_BOOL,HANDLE;MC_DRIVE_TYPE;DWORD,3,dxva2.dll
SetMonitorRedGreenOrBlueGain,_BOOL,HANDLE;MC_GAIN_TYPE;DWORD,3,dxva2.dll
DegaussMonitor,_BOOL,HANDLE,1,dxva2.dll
GetMonitorDisplayAreaSize,_BOOL,HANDLE;MC_SIZE_TYPE;LPDWORD;LPDWORD;LPDWORD,5,dxva2.dll
GetMonitorDisplayAreaPosition,_BOOL,HANDLE;MC_POSITION_TYPE;LPDWORD;LPDWORD;LPDWORD,5,dxva2.dll
SetMonitorDisplayAreaSize,_BOOL,HANDLE;MC_SIZE_TYPE;DWORD,3,dxva2.dll
SetMonitorDisplayAreaPosition,_BOOL,HANDLE;MC_POSITION_TYPE;DWORD,3,dxva2.dll
RestoreMonitorFactoryColorDefaults,_BOOL,HANDLE,1,dxva2.dll
RestoreMonitorFactoryDefaults,_BOOL,HANDLE,1,dxva2.dll
HlinkCreateFromMoniker,HRESULT,IMoniker *;LPCWSTR;LPCWSTR;IHlinkSite *;DWORD;IUnknown *;const IID *const;void **,8,hlink.dll
HlinkCreateFromString,HRESULT,LPCWSTR;LPCWSTR;LPCWSTR;IHlinkSite *;DWORD;IUnknown *;const IID *const;void **,8,hlink.dll
HlinkCreateFromData,HRESULT,IDataObject *;IHlinkSite *;DWORD;IUnknown *;const IID *const;void **,6,hlink.dll
HlinkQueryCreateFromData,HRESULT,IDataObject *,1,hlink.dll
HlinkClone,HRESULT,IHlink *;const IID *const;IHlinkSite *;DWORD;void **,5,hlink.dll
HlinkCreateBrowseContext,HRESULT,IUnknown *;const IID *const;void **,3,hlink.dll
HlinkNavigateToStringReference,HRESULT,LPCWSTR;LPCWSTR;IHlinkSite *;DWORD;IHlinkFrame *;DWORD;LPBC;IBindStatusCallback *;IHlinkBrowseContext *,9,hlink.dll
HlinkNavigate,HRESULT,IHlink *;IHlinkFrame *;DWORD;LPBC;IBindStatusCallback *;IHlinkBrowseContext *,6,hlink.dll
HlinkOnNavigate,HRESULT,IHlinkFrame *;IHlinkBrowseContext *;DWORD;IMoniker *;LPCWSTR;LPCWSTR;ULONG *,7,hlink.dll
HlinkUpdateStackItem,HRESULT,IHlinkFrame *;IHlinkBrowseContext *;ULONG;IMoniker *;LPCWSTR;LPCWSTR,6,hlink.dll
HlinkOnRenameDocument,HRESULT,DWORD;IHlinkBrowseContext *;IMoniker *;IMoniker *,4,hlink.dll
HlinkResolveMonikerForData,HRESULT,LPMONIKER;DWORD;LPBC;ULONG;FORMATETC *;IBindStatusCallback *;LPMONIKER,7,hlink.dll
HlinkResolveStringForData,HRESULT,LPCWSTR;DWORD;LPBC;ULONG;FORMATETC *;IBindStatusCallback *;LPMONIKER,7,hlink.dll
HlinkParseDisplayName,HRESULT,LPBC;LPCWSTR;BOOL;ULONG *;IMoniker **,5,hlink.dll
HlinkCreateExtensionServices,HRESULT,LPCWSTR;HWND;LPCWSTR;LPCWSTR;IUnknown *;const IID *const;void **,7,hlink.dll
HlinkPreprocessMoniker,HRESULT,LPBC;IMoniker *;IMoniker **,3,hlink.dll
OleSaveToStreamEx,HRESULT,IUnknown *;IStream *;BOOL,3,hlink.dll
HlinkSetSpecialReference,HRESULT,ULONG;LPCWSTR,2,hlink.dll
HlinkGetSpecialReference,HRESULT,ULONG;LPWSTR *,2,hlink.dll
HlinkCreateShortcut,HRESULT,DWORD;IHlink *;LPCWSTR;LPCWSTR;LPWSTR *;DWORD,6,hlink.dll
HlinkCreateShortcutFromMoniker,HRESULT,DWORD;IMoniker *;LPCWSTR;LPCWSTR;LPCWSTR;LPWSTR *;DWORD,7,hlink.dll
HlinkCreateShortcutFromString,HRESULT,DWORD;LPCWSTR;LPCWSTR;LPCWSTR;LPCWSTR;LPWSTR *;DWORD,7,hlink.dll
HlinkResolveShortcut,HRESULT,LPCWSTR;IHlinkSite *;DWORD;IUnknown *;const IID *const;void **,6,hlink.dll
HlinkResolveShortcutToMoniker,HRESULT,LPCWSTR;IMoniker **;LPWSTR *,3,hlink.dll
HlinkResolveShortcutToString,HRESULT,LPCWSTR;LPWSTR *;LPWSTR *,3,hlink.dll
HlinkIsShortcut,HRESULT,LPCWSTR,1,hlink.dll
HlinkGetValueFromParams,HRESULT,LPCWSTR;LPCWSTR;LPWSTR *,3,hlink.dll
HlinkTranslateURL,HRESULT,LPCWSTR;DWORD;LPWSTR *,3,hlink.dll
CreateHrtfApo,int,const HrtfApoInit *;int **,2,hrtfapo.dll
GetExtensionVersion,BOOL,HSE_VERSION_INFO *,1,udhisapi.dll
HttpExtensionProc,DWORD,EXTENSION_CONTROL_BLOCK *,1,udhisapi.dll
TerminateExtension,BOOL,DWORD,1,udhisapi.dll
HttpInitialize,ULONG,HTTPAPI_VERSION;ULONG;PVOID,3,httpapi.dll
HttpTerminate,ULONG,ULONG;PVOID,2,httpapi.dll
HttpCreateHttpHandle,ULONG,PHANDLE;ULONG,2,httpapi.dll
HttpCreateRequestQueue,ULONG,HTTPAPI_VERSION;PCWSTR;PSECURITY_ATTRIBUTES;ULONG;PHANDLE,5,httpapi.dll
HttpCloseRequestQueue,ULONG,HANDLE,1,httpapi.dll
HttpSetRequestQueueProperty,ULONG,HANDLE;HTTP_SERVER_PROPERTY;PVOID;ULONG;ULONG;PVOID,6,httpapi.dll
HttpQueryRequestQueueProperty,ULONG,HANDLE;HTTP_SERVER_PROPERTY;PVOID;ULONG;ULONG;PULONG;PVOID,7,httpapi.dll
HttpShutdownRequestQueue,ULONG,HANDLE,1,httpapi.dll
HttpReceiveClientCertificate,ULONG,HANDLE;HTTP_CONNECTION_ID;ULONG;PHTTP_SSL_CLIENT_CERT_INFO;ULONG;PULONG;LPOVERLAPPED,7,httpapi.dll
HttpCreateServerSession,ULONG,HTTPAPI_VERSION;PHTTP_SERVER_SESSION_ID;ULONG,3,httpapi.dll
HttpCloseServerSession,ULONG,HTTP_SERVER_SESSION_ID,1,httpapi.dll
HttpQueryServerSessionProperty,ULONG,HTTP_SERVER_SESSION_ID;HTTP_SERVER_PROPERTY;PVOID;ULONG;PULONG,5,httpapi.dll
HttpSetServerSessionProperty,ULONG,HTTP_SERVER_SESSION_ID;HTTP_SERVER_PROPERTY;PVOID;ULONG,4,httpapi.dll
HttpAddUrl,ULONG,HANDLE;PCWSTR;PVOID,3,httpapi.dll
HttpRemoveUrl,ULONG,HANDLE;PCWSTR,2,httpapi.dll
HttpCreateUrlGroup,ULONG,HTTP_SERVER_SESSION_ID;PHTTP_URL_GROUP_ID;ULONG,3,httpapi.dll
HttpCloseUrlGroup,ULONG,HTTP_URL_GROUP_ID,1,httpapi.dll
HttpAddUrlToUrlGroup,ULONG,HTTP_URL_GROUP_ID;PCWSTR;HTTP_URL_CONTEXT;ULONG,4,httpapi.dll
HttpRemoveUrlFromUrlGroup,ULONG,HTTP_URL_GROUP_ID;PCWSTR;ULONG,3,httpapi.dll
HttpSetUrlGroupProperty,ULONG,HTTP_URL_GROUP_ID;HTTP_SERVER_PROPERTY;PVOID;ULONG,4,httpapi.dll
HttpQueryUrlGroupProperty,ULONG,HTTP_URL_GROUP_ID;HTTP_SERVER_PROPERTY;PVOID;ULONG;PULONG,5,httpapi.dll
HttpPrepareUrl,ULONG,PVOID;ULONG;PCWSTR;PWSTR *,4,httpapi.dll
HttpReceiveHttpRequest,ULONG,HANDLE;HTTP_REQUEST_ID;ULONG;PHTTP_REQUEST;ULONG;PULONG;LPOVERLAPPED,7,httpapi.dll
HttpReceiveRequestEntityBody,ULONG,HANDLE;HTTP_REQUEST_ID;ULONG;PVOID;ULONG;PULONG;LPOVERLAPPED,7,httpapi.dll
HttpSendHttpResponse,ULONG,HANDLE;HTTP_REQUEST_ID;ULONG;PHTTP_RESPONSE;PHTTP_CACHE_POLICY;PULONG;PVOID;ULONG;LPOVERLAPPED;PHTTP_LOG_DATA,10,httpapi.dll
HttpSendResponseEntityBody,ULONG,HANDLE;HTTP_REQUEST_ID;ULONG;USHORT;PHTTP_DATA_CHUNK;PULONG;PVOID;ULONG;LPOVERLAPPED;PHTTP_LOG_DATA,10,httpapi.dll
HttpDeclarePush,ULONG,HANDLE;HTTP_REQUEST_ID;HTTP_VERB;PCWSTR;PCSTR;PHTTP_REQUEST_HEADERS,6,httpapi.dll
HttpWaitForDisconnect,ULONG,HANDLE;HTTP_CONNECTION_ID;LPOVERLAPPED,3,httpapi.dll
HttpWaitForDisconnectEx,ULONG,HANDLE;HTTP_CONNECTION_ID;ULONG;LPOVERLAPPED,4,httpapi.dll
HttpCancelHttpRequest,ULONG,HANDLE;HTTP_REQUEST_ID;LPOVERLAPPED,3,httpapi.dll
HttpWaitForDemandStart,ULONG,HANDLE;LPOVERLAPPED,2,httpapi.dll
HttpIsFeatureSupported,BOOL,HTTP_FEATURE_ID,1,httpapi.dll
HttpDelegateRequestEx,ULONG,HANDLE;HANDLE;HTTP_REQUEST_ID;HTTP_URL_GROUP_ID;ULONG;PHTTP_DELEGATE_REQUEST_PROPERTY_INFO,6,httpapi.dll
HttpFindUrlGroupId,ULONG,PCWSTR;HANDLE;PHTTP_URL_GROUP_ID,3,httpapi.dll
HttpFlushResponseCache,ULONG,HANDLE;PCWSTR;ULONG;LPOVERLAPPED,4,httpapi.dll
HttpAddFragmentToCache,ULONG,HANDLE;PCWSTR;PHTTP_DATA_CHUNK;PHTTP_CACHE_POLICY;LPOVERLAPPED,5,httpapi.dll
HttpReadFragmentFromCache,ULONG,HANDLE;PCWSTR;PHTTP_BYTE_RANGE;PVOID;ULONG;PULONG;LPOVERLAPPED,7,httpapi.dll
HttpSetServiceConfiguration,ULONG,HANDLE;HTTP_SERVICE_CONFIG_ID;PVOID;ULONG;LPOVERLAPPED,5,httpapi.dll
HttpUpdateServiceConfiguration,ULONG,HANDLE;HTTP_SERVICE_CONFIG_ID;PVOID;ULONG;LPOVERLAPPED,5,httpapi.dll
HttpDeleteServiceConfiguration,ULONG,HANDLE;HTTP_SERVICE_CONFIG_ID;PVOID;ULONG;LPOVERLAPPED,5,httpapi.dll
HttpQueryServiceConfiguration,ULONG,HANDLE;HTTP_SERVICE_CONFIG_ID;PVOID;ULONG;PVOID;ULONG;PULONG;LPOVERLAPPED,8,httpapi.dll
HttpGetExtension,ULONG,HTTPAPI_VERSION;ULONG;PVOID;ULONG,4,httpapi.dll
WldpGetLockdownPolicy,HRESULT,PWLDP_HOST_INFORMATION;PDWORD;DWORD,3,wldp.dll
WldpIsClassInApprovedList,HRESULT,const IID *const;PWLDP_HOST_INFORMATION;PBOOL;DWORD,4,wldp.dll
WldpQuerySecurityPolicy,HRESULT,const UNICODE_STRING *;const UNICODE_STRING *;const UNICODE_STRING *;PWLDP_SECURE_SETTING_VALUE_TYPE;PVOID;PULONG,6,wldp.dll
WldpSetDynamicCodeTrust,HRESULT,HANDLE,1,wldp.dll
WldpIsDynamicCodePolicyEnabled,HRESULT,PBOOL,1,wldp.dll
WldpQueryDynamicCodeTrust,HRESULT,HANDLE;PVOID;ULONG,3,wldp.dll
WldpQueryWindowsLockdownMode,HRESULT,PWLDP_WINDOWS_LOCKDOWN_MODE,1,wldp.dll
WldpQueryWindowsLockdownRestriction,HRESULT,PWLDP_WINDOWS_LOCKDOWN_RESTRICTION,1,wldp.dll
WldpSetWindowsLockdownRestriction,HRESULT,WLDP_WINDOWS_LOCKDOWN_RESTRICTION,1,wldp.dll
WldpIsAppApprovedByPolicy,HRESULT,PCWSTR;ULONGLONG,2,wldp.dll
HdvInitializeDeviceHost,HRESULT,HCS_SYSTEM;HDV_HOST *,2,vmdevicehost.dll
HdvTeardownDeviceHost,HRESULT,HDV_HOST,1,vmdevicehost.dll
HdvCreateDeviceInstance,HRESULT,HDV_HOST;HDV_DEVICE_TYPE;const GUID *;const GUID *;const void *;void *;HDV_DEVICE *,7,vmdevicehost.dll
HdvReadGuestMemory,HRESULT,HDV_DEVICE;UINT64;UINT32;BYTE *,4,vmdevicehost.dll
HdvWriteGuestMemory,HRESULT,HDV_DEVICE;UINT64;UINT32;const BYTE *,4,vmdevicehost.dll
HdvCreateGuestMemoryAperture,HRESULT,HDV_DEVICE;UINT64;UINT32;BOOL;PVOID *,5,vmdevicehost.dll
HdvDestroyGuestMemoryAperture,HRESULT,HDV_DEVICE;PVOID,2,vmdevicehost.dll
HdvDeliverGuestInterrupt,HRESULT,HDV_DEVICE;UINT64;UINT32,3,vmdevicehost.dll
HdvRegisterDoorbell,HRESULT,HDV_DEVICE;HDV_PCI_BAR_SELECTOR;UINT64;UINT64;UINT64;HANDLE,6,vmdevicehost.dll
HdvUnregisterDoorbell,HRESULT,HDV_DEVICE;HDV_PCI_BAR_SELECTOR;UINT64;UINT64;UINT64,5,vmdevicehost.dll
HdvCreateSectionBackedMmioRange,HRESULT,HDV_DEVICE;HDV_PCI_BAR_SELECTOR;UINT64;UINT64;HDV_MMIO_MAPPING_FLAGS;HANDLE;UINT64,7,vmdevicehost.dll
HdvDestroySectionBackedMmioRange,HRESULT,HDV_DEVICE;HDV_PCI_BAR_SELECTOR;UINT64,3,vmdevicehost.dll
utf8_nextCharSafeBody,UChar32,const uint8_t *;int32_t *;int32_t;UChar32;UBool,5,icu.dll
utf8_appendCharSafeBody,int32_t,uint8_t *;int32_t;int32_t;UChar32;UBool *,5,icu.dll
utf8_prevCharSafeBody,UChar32,const uint8_t *;int32_t;int32_t *;UChar32;UBool,5,icu.dll
utf8_back1SafeBody,int32_t,const uint8_t *;int32_t;int32_t,3,icu.dll
u_versionFromString,void,UVersionInfo;const char *,2,icu.dll
u_versionFromUString,void,UVersionInfo;const UChar *,2,icu.dll
u_versionToString,void,const UVersionInfo;char *,2,icu.dll
u_getVersion,void,UVersionInfo,1,icu.dll
u_errorName,const char *,UErrorCode,1,icu.dll
utrace_setLevel,void,int32_t,1,icu.dll
utrace_getLevel,int32_t,,0,icu.dll
utrace_setFunctions,void,const void *;UTraceEntry *;UTraceExit *;UTraceData *,4,icu.dll
utrace_getFunctions,void,const void **;UTraceEntry **;UTraceExit **;UTraceData **,4,icu.dll
utrace_vformat,int32_t,char *;int32_t;int32_t;const char *;va_list,5,icu.dll
utrace_format,int32_t,char *;int32_t;int32_t;const char *,4,icu.dll
utrace_functionName,const char *,int32_t,1,icu.dll
u_shapeArabic,int32_t,const UChar *;int32_t;UChar *;int32_t;uint32_t;UErrorCode *,6,icu.dll
uscript_getCode,int32_t,const char *;UScriptCode *;int32_t;UErrorCode *,4,icu.dll
uscript_getName,const char *,UScriptCode,1,icu.dll
uscript_getShortName,const char *,UScriptCode,1,icu.dll
uscript_getScript,UScriptCode,UChar32;UErrorCode *,2,icu.dll
uscript_hasScript,UBool,UChar32;UScriptCode,2,icu.dll
uscript_getScriptExtensions,int32_t,UChar32;UScriptCode *;int32_t;UErrorCode *,4,icu.dll
uscript_getSampleString,int32_t,UScriptCode;UChar *;int32_t;UErrorCode *,4,icu.dll
uscript_getUsage,UScriptUsage,UScriptCode,1,icu.dll
uscript_isRightToLeft,UBool,UScriptCode,1,icu.dll
uscript_breaksBetweenLetters,UBool,UScriptCode,1,icu.dll
uscript_isCased,UBool,UScriptCode,1,icu.dll
uiter_current32,UChar32,UCharIterator *,1,icu.dll
uiter_next32,UChar32,UCharIterator *,1,icu.dll
uiter_previous32,UChar32,UCharIterator *,1,icu.dll
uiter_getState,uint32_t,const UCharIterator *,1,icu.dll
uiter_setState,void,UCharIterator *;uint32_t;UErrorCode *,3,icu.dll
uiter_setString,void,UCharIterator *;const UChar *;int32_t,3,icu.dll
uiter_setUTF16BE,void,UCharIterator *;const char *;int32_t,3,icu.dll
uiter_setUTF8,void,UCharIterator *;const char *;int32_t,3,icu.dll
uenum_close,void,UEnumeration *,1,icu.dll
uenum_count,int32_t,UEnumeration *;UErrorCode *,2,icu.dll
uenum_unext,const UChar *,UEnumeration *;int32_t *;UErrorCode *,3,icu.dll
uenum_next,const char *,UEnumeration *;int32_t *;UErrorCode *,3,icu.dll
uenum_reset,void,UEnumeration *;UErrorCode *,2,icu.dll
uenum_openUCharStringsEnumeration,UEnumeration *,const UChar *const[];int32_t;UErrorCode *,3,icu.dll
uenum_openCharStringsEnumeration,UEnumeration *,const char *const[];int32_t;UErrorCode *,3,icu.dll
uloc_getDefault,const char *,,0,icu.dll
uloc_setDefault,void,const char *;UErrorCode *,2,icu.dll
uloc_getLanguage,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_getScript,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_getCountry,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_getVariant,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_getName,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_canonicalize,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_getISO3Language,const char *,const char *,1,icu.dll
uloc_getISO3Country,const char *,const char *,1,icu.dll
uloc_getLCID,uint32_t,const char *,1,icu.dll
uloc_getDisplayLanguage,int32_t,const char *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uloc_getDisplayScript,int32_t,const char *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uloc_getDisplayCountry,int32_t,const char *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uloc_getDisplayVariant,int32_t,const char *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uloc_getDisplayKeyword,int32_t,const char *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uloc_getDisplayKeywordValue,int32_t,const char *;const char *;const char *;UChar *;int32_t;UErrorCode *,6,icu.dll
uloc_getDisplayName,int32_t,const char *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uloc_getAvailable,const char *,int32_t,1,icu.dll
uloc_countAvailable,int32_t,,0,icu.dll
uloc_getISOLanguages,const char *const *,,0,icu.dll
uloc_getISOCountries,const char *const *,,0,icu.dll
uloc_getParent,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_getBaseName,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_openKeywords,UEnumeration *,const char *;UErrorCode *,2,icu.dll
uloc_getKeywordValue,int32_t,const char *;const char *;char *;int32_t;UErrorCode *,5,icu.dll
uloc_setKeywordValue,int32_t,const char *;const char *;char *;int32_t;UErrorCode *,5,icu.dll
uloc_isRightToLeft,UBool,const char *,1,icu.dll
uloc_getCharacterOrientation,ULayoutType,const char *;UErrorCode *,2,icu.dll
uloc_getLineOrientation,ULayoutType,const char *;UErrorCode *,2,icu.dll
uloc_acceptLanguageFromHTTP,int32_t,char *;int32_t;UAcceptResult *;const char *;UEnumeration *;UErrorCode *,6,icu.dll
uloc_acceptLanguage,int32_t,char *;int32_t;UAcceptResult *;const char **;int32_t;UEnumeration *;UErrorCode *,7,icu.dll
uloc_getLocaleForLCID,int32_t,uint32_t;char *;int32_t;UErrorCode *,4,icu.dll
uloc_addLikelySubtags,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_minimizeSubtags,int32_t,const char *;char *;int32_t;UErrorCode *,4,icu.dll
uloc_forLanguageTag,int32_t,const char *;char *;int32_t;int32_t *;UErrorCode *,5,icu.dll
uloc_toLanguageTag,int32_t,const char *;char *;int32_t;UBool;UErrorCode *,5,icu.dll
uloc_toUnicodeLocaleKey,const char *,const char *,1,icu.dll
uloc_toUnicodeLocaleType,const char *,const char *;const char *,2,icu.dll
uloc_toLegacyKey,const char *,const char *,1,icu.dll
uloc_toLegacyType,const char *,const char *;const char *,2,icu.dll
ures_open,UResourceBundle *,const char *;const char *;UErrorCode *,3,icu.dll
ures_openDirect,UResourceBundle *,const char *;const char *;UErrorCode *,3,icu.dll
ures_openU,UResourceBundle *,const UChar *;const char *;UErrorCode *,3,icu.dll
ures_close,void,UResourceBundle *,1,icu.dll
ures_getVersion,void,const UResourceBundle *;UVersionInfo,2,icu.dll
ures_getLocaleByType,const char *,const UResourceBundle *;ULocDataLocaleType;UErrorCode *,3,icu.dll
ures_getString,const UChar *,const UResourceBundle *;int32_t *;UErrorCode *,3,icu.dll
ures_getUTF8String,const char *,const UResourceBundle *;char *;int32_t *;UBool;UErrorCode *,5,icu.dll
ures_getBinary,const uint8_t *,const UResourceBundle *;int32_t *;UErrorCode *,3,icu.dll
ures_getIntVector,const int32_t *,const UResourceBundle *;int32_t *;UErrorCode *,3,icu.dll
ures_getUInt,uint32_t,const UResourceBundle *;UErrorCode *,2,icu.dll
ures_getInt,int32_t,const UResourceBundle *;UErrorCode *,2,icu.dll
ures_getSize,int32_t,const UResourceBundle *,1,icu.dll
ures_getType,UResType,const UResourceBundle *,1,icu.dll
ures_getKey,const char *,const UResourceBundle *,1,icu.dll
ures_resetIterator,void,UResourceBundle *,1,icu.dll
ures_hasNext,UBool,const UResourceBundle *,1,icu.dll
ures_getNextResource,UResourceBundle *,UResourceBundle *;UResourceBundle *;UErrorCode *,3,icu.dll
ures_getNextString,const UChar *,UResourceBundle *;int32_t *;const char **;UErrorCode *,4,icu.dll
ures_getByIndex,UResourceBundle *,const UResourceBundle *;int32_t;UResourceBundle *;UErrorCode *,4,icu.dll
ures_getStringByIndex,const UChar *,const UResourceBundle *;int32_t;int32_t *;UErrorCode *,4,icu.dll
ures_getUTF8StringByIndex,const char *,const UResourceBundle *;int32_t;char *;int32_t *;UBool;UErrorCode *,6,icu.dll
ures_getByKey,UResourceBundle *,const UResourceBundle *;const char *;UResourceBundle *;UErrorCode *,4,icu.dll
ures_getStringByKey,const UChar *,const UResourceBundle *;const char *;int32_t *;UErrorCode *,4,icu.dll
ures_getUTF8StringByKey,const char *,const UResourceBundle *;const char *;char *;int32_t *;UBool;UErrorCode *,6,icu.dll
ures_openAvailableLocales,UEnumeration *,const char *;UErrorCode *,2,icu.dll
uldn_open,ULocaleDisplayNames *,const char *;UDialectHandling;UErrorCode *,3,icu.dll
uldn_close,void,ULocaleDisplayNames *,1,icu.dll
uldn_getLocale,const char *,const ULocaleDisplayNames *,1,icu.dll
uldn_getDialectHandling,UDialectHandling,const ULocaleDisplayNames *,1,icu.dll
uldn_localeDisplayName,int32_t,const ULocaleDisplayNames *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uldn_languageDisplayName,int32_t,const ULocaleDisplayNames *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uldn_scriptDisplayName,int32_t,const ULocaleDisplayNames *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uldn_scriptCodeDisplayName,int32_t,const ULocaleDisplayNames *;UScriptCode;UChar *;int32_t;UErrorCode *,5,icu.dll
uldn_regionDisplayName,int32_t,const ULocaleDisplayNames *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uldn_variantDisplayName,int32_t,const ULocaleDisplayNames *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uldn_keyDisplayName,int32_t,const ULocaleDisplayNames *;const char *;UChar *;int32_t;UErrorCode *,5,icu.dll
uldn_keyValueDisplayName,int32_t,const ULocaleDisplayNames *;const char *;const char *;UChar *;int32_t;UErrorCode *,6,icu.dll
uldn_openForContext,ULocaleDisplayNames *,const char *;UDisplayContext *;int32_t;UErrorCode *,4,icu.dll
uldn_getContext,UDisplayContext,const ULocaleDisplayNames *;UDisplayContextType;UErrorCode *,3,icu.dll
ucurr_forLocale,int32_t,const char *;UChar *;int32_t;UErrorCode *,4,icu.dll
ucurr_register,UCurrRegistryKey,const UChar *;const char *;UErrorCode *,3,icu.dll
ucurr_unregister,UBool,UCurrRegistryKey;UErrorCode *,2,icu.dll
